username,time,date,post,query
@EAzizlerli,16:29:35,2024-05-30,"Isn’t it obvious the Zionists wanted her skull. What infuriates me is that people like you Ash still can’t pronounce in its right terms what everyone knows happened. Starmer is shaping UK politics to please a foreign state, a genocidal regime, in the name of Israel.",politics
@LeonNovakk,16:29:32,2024-05-30,"Croatia will not follow criminal politics of former yugoslavia who gave exile to muslim terorrists after their bloodshed (allowing escape after Munich Olympics, Carlos etc.), we fought that degenerates during 1990.'s and we know them well",politics
@Kinetic_1991,16:29:31,2024-05-30,Yep..he did including all the rubish his being saying along the immigration issues..otherwise people just like his vibe but his not the kind you trust with power..it runs to his head..lastly a follower base build on emotion politics will do you dirty..,politics
@_Oldfield_,16:29:30,2024-05-30,"Don't care. Didn't even know about it till you tweeted just now.

Politics is a religion that I want no part in.",politics
@rich_marie,16:29:30,2024-05-30,Pandering Profligate President Pulling Politics Prime,politics
@GuyWithCoolHat,16:29:27,2024-05-30,Politics understander has logged on,politics
@Trust_Lion_,16:29:26,2024-05-30,"Empathy-powered politics. ""Don't you feel bad about-"", ""This policy that greatly harms us must be implemented to marginally benefit someone else"", etc.",politics
@lekinzie,16:29:26,2024-05-30,"I'm liking him more & more . More of this please . If they defame u, call them out on the biggest possible stage . #politics",politics
@Nowtolater,16:29:25,2024-05-30,"So you’re trying to tell America that all the ILLEGAL shit LOSER XPOTUS 45 did is just GOP Politics! 
Thereby you are admitting that the Republicans are all doing this Illegal shit?
Wow, you’re in deep shit now!",politics
@ACarolinaGuy,16:29:22,2024-05-30,"Pretty much a summary of Hunter Biden and the dem trash we’ve got in 2024. Man, politics on the left are insane.",politics
@zalikita,16:29:22,2024-05-30,"That’s a very lazy and uninformed statement. Do you suppose blacks are ideologically left minded? A lot of people who cherish her achievement as a black lady in British politics, disagree fundamentally wt leftist ideologies.",politics
@Garysmi04582035,16:29:19,2024-05-30,You never stood but you managed to poison politics for years,politics
@typingduck,16:29:18,2024-05-30,"Unwritten about occurrence in western politics today, is that the career politician ""adults in the room"" can no longer organize a p up in a brewery.

American healthcare was as badly affected by the terrible roll out of Obamacare as the attacks on having it.",politics
@OhFlipItsVuyo,16:29:17,2024-05-30,"Bro, @MbuyiseniNdlozi, I watched all your interviews on TV and radio prior to these elections.
For what it's worth, I'm sorry for the dismal performance. I hope you guys don't lose heart. Your presence in SA politics is still important and needed. Hold on.
#ElectionResults",politics
@Nerdsskittles13,16:29:14,2024-05-30,I think he knows. I pray several times a day for him and his family. He loves us just as much. Or he would just give up politics.,politics
@flaminul,16:29:12,2024-05-30,"they just want to play football, not doing politics or some movement",politics
@CarolNolan1980,16:29:10,2024-05-30,I don't agree with her politics - but she is a class act & has achieved a lot - good on her!,politics
@politics_w_sami,16:29:09,2024-05-30,Why aren’t they proposing a specific financial literacy course in order for students to be prepared for this exam then and why are they linking it with passing Grade 10 Math?,politics
@RavenApollo2,16:29:07,2024-05-30,"I am a Democrat. I worked in politics for years. I believe he is the only viable candidate right now. I do not see you naming any other viable candidate in these alleged strategies and plans you have. Meanwhile, you are helping the fascist dictator get elected. Like you WANT it.",politics
@sachah46,16:29:07,2024-05-30,It's a long way from Colorado to Hackney & British politics. Don't pronounce on that of which you know nothing.,politics
@PoliticsFollow6,16:29:07,2024-05-30,The exit polls had a R+3 electorate in 2022.,politics
@ContrarianSaver,16:29:06,2024-05-30,I think Hollywood’s politics are showing in the movies they put out and it’s why the industry is suffering so much. Bob Iger has as good as said this,politics
@TheSeanMitchell,16:29:06,2024-05-30,"The denialism regarding Iran's politics and funding of terrorism is mind blowing to see.

These people that throw around all these accusations can't even acknowledge the most basic human rights being denied to their own subjects.",politics
@NitinShaktimaan,16:29:03,2024-05-30,"Lol, there is no Hindu vs Muslim divide in Indian politics.

Muslims are not even given ticket by Secular parties in adequate numbers.
That's not called divide",politics
@SusanCa76832669,16:29:02,2024-05-30,Sad USA will be known for dirty politics thanks to joe,politics
@AspLovePolitics,16:29:00,2024-05-30,"If there's no condition in which nobody takes office how is it ""upholding"" their ""class""",politics
@vasabjit_b,16:28:56,2024-05-30,"Amazing to see so many new found experts on South Africa, but a proper scholar on South African politics neither being contacted by media nor the USG.  It goes to show how much of news and policy are based on networks.",politics
@Alfredo12044,16:28:50,2024-05-30,I wouldn't celebrate too much though. The fact that you barely even won by 400 votes against a gun YouTuber who's never been involved in politics and only spent a fraction of what you spent on your campaign says a lot.,politics
@angel717171,16:28:48,2024-05-30,"truthfully it is sad, JB has been in Politics his whole life he is failing & this is his last act, Dems have no business running him, In fairness they should be choosing a younger stronger viable coherent articulate candidate they owe it to voters not Joe Biden",politics
@sharecryptoc,16:28:48,2024-05-30,"Like always..... Cpim making fun of Hindu religion

Thank god... Cpim is a dead party in Indian Politics now ",politics
@angelma6644,16:28:46,2024-05-30,"Can I also state in your incredibly biased, twisted piece, he's also mobilised non Islamic Asians, who previously would have stayed out of politics.  Its not all ultra right, although I'm sure they'll be there, it's your everyday person on the street fed up with Islamic demands",politics
@KeylandSimon,16:28:45,2024-05-30,Respecting Democracy and ethics is in short supply across politics,politics
@1981EB,16:28:45,2024-05-30,"2 words: Antichrists jews
#truth #God #matrix #religion #Bible #Jesus #war #Israel #Apocalypse #politics #news",politics
@jumbotron74,16:28:43,2024-05-30,"So, some people are moving in, some are moving out due to politics.

The next logical step would to be to evaluate the net change to determine which migration was stronger.

Funny, the piece didn’t do that, or even speak to anyone who moved to Florida because of politics.",politics
@TuckerPoodleMA,16:28:42,2024-05-30,Wendy is one of the best analysts of what’s going on in US politics and news on X. If you aren’t following her you are missing out!,politics
@UMntuNgabantu,16:28:42,2024-05-30,"Our aim as citizens was to get anc under 50% and Currently that is going well. You see you can't be an influencer of "" imididi "" and think you can engage on politics.",politics
@JackieCaudill5,16:28:39,2024-05-30,"I disagreed w/ a man on here yesterday , but stated I love all . idk what/who you pick we just think different. We ended with a good end to our conversation. If he was hurt & I was there I would try to help /save him. I think he would do the same. Politics views should harden us",politics
@fxck_Nish,16:28:39,2024-05-30,What happened to keeping politics out of sports man,politics
@HobbsLock,16:28:38,2024-05-30,Huge smack down to partisan NY politics….. unfortunately the corrupt nature of their system is currently on full display as the Trump trial continues.,politics
@murcanpolitics,16:28:36,2024-05-30,"It doesn't *feel* absurd, it *IS* absurd.",politics
@Willibee64,16:28:36,2024-05-30,"Can we see this credible, professional, worthy Labour Party? Been no sign of it so far, just a bunch of wankers wasting time playing out their student politics fantasies even with an election a few weeks away.",politics
@JoJoWhiting6903,16:28:33,2024-05-30,"Way too old now to be standing! But I don’t suppose you care about the quality of politics, just the colour - heaven help this country!",politics
@ShinMarginalScr,16:28:33,2024-05-30,"The two things Americans do well unironically with regards to their politics are:

1. First Amendment

2. Recognising the Judiciary as a political entity",politics
@Fariba37095589,16:28:31,2024-05-30,"Standing with oppressed people and truth-seekers is about humanity, not politics.",politics
@grumpygandad,16:28:29,2024-05-30,"Yep, they would restore faith and pride in our cointry and honesty in transparency in politics.",politics
@GogoMagosha,16:28:29,2024-05-30,"lol imagine I must explain to her how her community is well-known for being deeply anti-Black and prejudicial. Even towards other coloured people. 

How hair texturism, featurism & ethnic politics aren’t a weapon over there? 

How helpers are abused and their passports withheld",politics
@damienquirk,16:28:27,2024-05-30,Oh look Corbyn cranks playing identity politics,politics
@GVWire,16:28:27,2024-05-30," Fong Gone to Washington. What Happens to Vacant Assembly Seat?

 #GVWire #News #Politics #California #CA #CentralValley #Election2024 #Elections #dems #GOP #republican #democrat #conservative #liberal #voting #vote #congress  #congressnews",politics
@ChamuMutezva,16:28:27,2024-05-30,What we know and is clear at the moment are the harassment and the threat of arrest if Lungu becomes active in politics. Then we wonder what kind of criminal activity are you talking about here besides political persecution.,politics
@mitchpberg,16:28:25,2024-05-30,"""Hurt""

Oof.  You're no better as a clairvoyant than as a politics analyst.  

You fill me - probably most of us - with schadenfreud-y glee.",politics
@Barrons964,16:28:25,2024-05-30,Of course they can.  It’s called politics and Biden does it every single day!,politics
@Mautle_Mothapo1,16:28:23,2024-05-30,South African have rejected your eff politics of hate..period!!! Worse eff might just drop. . I guess mazzotti wont get ROI,politics
